layers,lr,batch,val_acc,error,time_s,co2_kg
"(128, 128)",0.001,256,0.7932098765432098,0.20679012345679015,2.7102062702178955,7.182652939228201e-06
"(128, 128)",0.005,16,0.7901234567901234,0.2098765432098766,4.719056606292725,9.952262892789229e-06
"(128, 128)",0.005,32,0.7870370370370371,0.2129629629629629,2.754488468170166,6.853166904647391e-06
"(128, 128)",0.005,64,0.7983539094650206,0.2016460905349794,1.788806676864624,5.515277336878083e-06
"(128, 128)",0.005,128,0.7870370370370371,0.2129629629629629,2.206787109375,6.101654530253006e-06
"(128, 128)",0.005,256,0.7880658436213992,0.2119341563786008,2.7220096588134766,7.0456444955322205e-06
"(128, 128)",0.01,16,0.7839506172839507,0.21604938271604934,4.820558547973633,1.0034069237265676e-05
"(128, 128)",0.01,32,0.7952674897119342,0.20473251028806583,2.7074732780456543,6.697674043137057e-06
"(128, 128)",0.01,64,0.7952674897119342,0.20473251028806583,1.8168160915374756,5.368955883728199e-06
"(128, 128)",0.01,128,0.7880658436213992,0.2119341563786008,2.280743360519409,6.093794549857782e-06
"(128, 128)",0.01,256,0.7757201646090535,0.22427983539094654,2.8664309978485107,7.163112759924126e-06
"(128, 128)",0.05,16,0.7767489711934157,0.22325102880658432,4.443942308425903,9.364269436831777e-06
"(128, 128)",0.05,32,0.7705761316872428,0.22942386831275718,2.974064350128174,7.168550356381651e-06
"(128, 128)",0.05,64,0.7829218106995884,0.21707818930041156,1.9800148010253906,5.805489764005053e-06
"(128, 128)",0.05,128,0.7849794238683128,0.21502057613168724,2.1446540355682373,6.013383218334209e-06
"(128, 128)",0.05,256,0.7818930041152263,0.21810699588477367,2.723668336868286,6.890428583038841e-06
"(256, 256)",0.0001,16,0.8055555555555556,0.19444444444444442,12.527636528015137,2.2494162132657294e-05
"(256, 256)",0.0001,32,0.7952674897119342,0.20473251028806583,13.094032287597656,2.3398277297872376e-05
"(256, 256)",0.0001,64,0.7829218106995884,0.21707818930041156,12.609891653060913,2.2864550528364232e-05
"(256, 256)",0.0001,128,0.7870370370370371,0.2129629629629629,7.423764228820801,1.46110120875411e-05
"(256, 256)",0.0001,256,0.7808641975308642,0.21913580246913578,5.029560565948486,1.100727056911885e-05
"(256, 256)",0.0005,16,0.8076131687242798,0.1923868312757202,12.668179273605347,2.2497648814236815e-05
"(256, 256)",0.0005,32,0.801440329218107,0.19855967078189296,13.050620317459106,2.3047376690824283e-05
"(256, 256)",0.0005,64,0.8189300411522634,0.18106995884773658,12.413451671600342,2.231058240241319e-05
"(256, 256)",0.0005,128,0.8024691358024691,0.19753086419753085,7.557393312454224,1.4261236730944322e-05
"(256, 256)",0.0005,256,0.7870370370370371,0.2129629629629629,4.99892783164978,1.0981657304141414e-05
"(256, 256)",0.001,16,0.8127572016460906,0.18724279835390945,11.458753824234009,2.039731814357568e-05
"(256, 256)",0.001,32,0.8076131687242798,0.1923868312757202,13.182495355606079,2.3360616829068556e-05
"(256, 256)",0.001,64,0.8127572016460906,0.18724279835390945,12.132377624511719,2.2222671065894624e-05
"(256, 256)",0.001,128,0.8189300411522634,0.18106995884773658,6.5258941650390625,1.3914011334579579e-05
"(256, 256)",0.001,256,0.7983539094650206,0.2016460905349794,4.192323207855225,9.528724062495861e-06
"(256, 256)",0.005,16,0.8106995884773662,0.18930041152263377,12.324202537536621,2.1870989698733624e-05
"(256, 256)",0.005,32,0.7911522633744856,0.20884773662551437,12.711111307144165,2.299803073931851e-05
"(256, 256)",0.005,64,0.8127572016460906,0.18724279835390945,12.341497659683228,2.249656493525005e-05
"(256, 256)",0.005,128,0.8034979423868313,0.19650205761316875,7.504166603088379,1.5608706957399024e-05
"(256, 256)",0.005,256,0.8117283950617284,0.18827160493827155,4.996655702590942,1.1182022993499063e-05
"(256, 256)",0.01,16,0.7921810699588477,0.20781893004115226,11.546488761901855,2.0959790793771717e-05
"(256, 256)",0.01,32,0.8034979423868313,0.19650205761316875,12.57778811454773,2.2109952035603355e-05
"(256, 256)",0.01,64,0.808641975308642,0.191358024691358,12.055578470230103,2.2396782531725732e-05
"(256, 256)",0.01,128,0.8055555555555556,0.19444444444444442,6.395991802215576,1.3323891259551908e-05
"(256, 256)",0.01,256,0.7788065843621399,0.2211934156378601,4.302299737930298,9.677300265582478e-06
"(256, 256)",0.05,16,0.7325102880658436,0.2674897119341564,12.310420274734497,2.2216217609841878e-05
"(256, 256)",0.05,32,0.7448559670781894,0.25514403292181065,12.437763690948486,2.25278621486071e-05
"(256, 256)",0.05,64,0.7818930041152263,0.21810699588477367,12.094554662704468,2.2426534466127915e-05
"(256, 256)",0.05,128,0.7674897119341564,0.23251028806584362,7.333203554153442,1.5005082385588748e-05
